url,abstract,short_abstract,BART_sum
1600,Het jaar 1600 is het 100e jaar in de 16e eeuw volgens de christelijke jaartelling.,Het jaar 1600 is het 100e jaar in de 16e eeuw volgens de christelijke jaartelling.,summarize: Het year 1600 este het 100e an in de 16e eeuw volgens de christelijke Yeartelling.-----(Portugalia) - (Portugalia)---
Willy_van_de_Kerkhof,"Wilhelmus Antonius 'Willy' van de Kerkhof ( Helmond, 16 september 1951) is een Nederlands voormalig voetballer. Hij is de tweelingbroer van collega-international René. Als amateurspelers kwamen zij uit voor de Helmondse vereniging RKSV Mulo. Samen maakten zij hun prof-debuut bij FC Twente en speelden zij jarenlang bij PSV. Ook hun broer Gerard speelde nog als profvoetballer, bij Helmond Sport en Sparta. Hun vader Renier van de Kerkhof ( 1910- 1956), was amateurvoetballer bij Deurania in Deurne. Van de Kerkhof was een snelle, veel lopende middenvelder, die behalve opbouwend en aanvallend ook meeverdedigend werk verrichtte. Hij was een 'superbalheroveraar' Sjabloon:Bron?. Van de Kerkhof kreeg als voetballer de bijnaam 'de stofzuiger' vanwege zijn verdedigende werk, waarbij hij altijd achter elke bal aan ging. Tegenwoordig wordt er nog steeds gesproken over 'een type Willy van de Kerkhof' als een dergelijke speler gezocht wordt Sjabloon:Bron?. Van de Kerkhof speelde het grootste deel van zijn carrière bij PSV: in totaal zeventien seizoenen, waarvan twee bij de PSV amateurs. Hij is tevens lid van verdienste van PSV. Hij debuteerde voor het Nederlands elftal op 5 juni 1974 in Rotterdam tegen Roemenië in de voorbereiding op het wereldkampioenschap van dat jaar in West-Duitsland. Hij werd evenals zijn tweelingbroer René geselecteerd voor dat eindtoernooi, maar kwam tijdens dat WK geen seconde in actie. Bij het WK van 1978 (Argentinië) maakte hij als basisspeler wel deel uit van de selectie. Samen met Ruud Krol was hij de enige speler in de selectie die van de zeven wedstrijden tijdens het WK 1978 geen minuut miste. In totaal speelde hij 63 wedstrijden voor Oranje, waarin hij - net als zijn broer - vijfmaal scoorde. In maart 2004 werd hij door Pelé geselecteerd voor de internationale Top-125 van nog levende voetballers. Van de Kerkhof is sinds 1970 getrouwd met Antoinette Liebregts en is de vader van Manuela (1970), William (1973), Joyce (1976) en Mike (1980). Dochter Joyce is gehuwd met voetballer André Ooijer. Hij is verre familie van Annie van Stiphout. Enkele uitspraken van Van de Kerkhof:","Wilhelmus Antonius (\""Willy\"") van de Kerkhof (Helmond, 16 september 1951) is een voormalig Nederlands voetballer. Hij speelde van 1970 tot en met 1973 voor FC Twente en vervolgens tot 1988 voor PSV. Met de Eindhovense club werd hij zes keer Nederlands landskampioen, won hij in 1977/78 de UEFA Cup en in 1987/88 de Europacup I. Van de Kerkhof kwam van 1974 tot en met 1985 ook drieënzestig keer uit voor het Nederlands voetbalelftal. Hij maakte deel uit van onder meer de teams die de finales van het WK 1974 en het WK 1978 haalden. Van de Kerkhof is de tweelingbroer van René van de Kerkhof.","summarize: Wilhelmus Antonius 'Willy' van de Kerkhof ( Helmond, 16 septembrie 1951) este un fotbalist proeminent al ţării sale. Împreună cu fratele său René, colegul internaţional René, au fost jucători amatori la RKSV Mulo din Helmond. Împreună cu fratele lor Gerard au fost campioni la FC Twente şi au jucat timp de ani de zile la PSV. Fra"
Legatoboog,"Een legatoboog is een symbool in muzieknotatie dat als boog boven of onder een groep noten gezet wordt om aan te geven dat de tonen aan elkaar vast gespeeld moeten worden ( legato). Afhankelijk van het muziekinstrument waarvoor de muziek genoteerd is, moet er in de speelwijze rekening mee gehouden worden. Blazers zullen noten onder een legatoboog op één ademteug spelen zonder opnieuw aan te zetten, strijkers interpreteren legatobogen meestal als streekboog. Een pianist speelt legatonoten onder een legatoboog door een toets pas los te laten als de volgende al aangeslagen is.","Een legatoboog is een symbool in muzieknotatie dat als boog boven of onder een groep noten gezet wordt om aan te geven dat de tonen aan elkaar vast gespeeld moeten worden (legato). Afhankelijk van het muziekinstrument waarvoor de muziek genoteerd is, moet er in de speelwijze rekening mee gehouden worden. Blazers zullen noten onder een legatoboog op één ademteug spelen zonder opnieuw aan te zetten, strijkers interpreteren legatobogen meestal als streekboog. Een pianist speelt legatonoten onder een legatoboog door een toets pas los te laten als de volgende al aangeslagen is.","summarize: Un legatoboog este un simbol în notaţia muzicală potrivit căruia, dacă un legatoboog deasupra unei grupuri este notat pentru a spune că tonele trebuie să fie cântate în armonie ( legato). Indiferent de instrumentul muzical în care este genotată muzica, trebuie să se ţină cont de modul de interpretare. Blazerii vor nota sub un legatoboog op één ademteug să cânte fără a"
32_v.Chr.,Het jaar 32 v.Chr. is een jaartal volgens de christelijke jaartelling.,Het jaar 32 v.Chr. is een jaartal volgens de christelijke jaartelling.,summarize: Het year 32 v.Chr. este eenyeartal volgens de christelijke Yeartelling.----(Anuare)-ul Crăciunului.---
Juli_2004,Dit artikel geeft een chronologisch overzicht van alle belangrijke gebeurtenissen per dag in de maand juli van het jaar 2004.,Dit artikel geeft een chronologisch overzicht van alle belangrijke gebeurtenissen per dag in de maand juli van het jaar 2004.,summarize: Acest articol oferă un overzicht cronologisch al tuturor evenimentelor importante pe zi în luna iulie a anului 2004.--------------
Effecten,"Effecten (het woord wordt praktisch altijd in het meervoud gebruikt) zijn verhandelbare rechten die een financiële waarde vertegenwoordigen, zoals aandelen, obligaties, opties en termijncontracten. Een typisch kenmerk van effecten is dat ze gewoonlijk op een beurs verhandeld worden, en dat de prijs daar wordt bepaald door vraag en aanbod. De actuele prijs van effecten noemt men de koers. Bankbiljetten en cheques worden daarom niet tot de effecten gerekend. Er bestaat veel wetgeving omtrent het gebruik van effecten. Dit wordt wel het effectenrecht genoemd. De belangrijkste wet die gaat over effecten is de Wet op het financieel toezicht. Artikel 1 van deze wet geeft overigens een definitie van het begrip effecten. Dit zijn:","Effecten zijn verhandelbare rechten en/of plichten die een financiële waarde vertegenwoordigen, zoals aandelen, obligaties, opties en termijncontracten. Het woord wordt vaak in het meervoud gebruikt. Andere woorden ervoor, die wel ook vaak in het enkelvoud gebruikt worden, zijn financiële waarde en security. De waarde van aandelen, obligaties en opties is niet-negatief. De waarde van een termijncontract kan positief of negatief zijn. De schrijver van een optie heeft alleen een verplichting, de waarde van deze positie is dus niet-positief, namelijk het tegengestelde van de waarde van de optie.","summarize: Efectele (vorbirea se foloseşte practic întotdeauna în mare) sunt drepturi comerciale care reprezintă o valoare financiară, cum ar fi acţiunile, obligaţiunile, opţiunile şi contractele pe termen scurt. Un caracteristic tipic al efectelor este acela că acestea sunt comercializate normal pe o bucată şi că preţul acolo este determinat de cerere şi ofertă. Preţul actual al efectelor este numit monedă. B"
Amerikaanse_kluut,"De Amerikaanse kluut (Recurvirostra americana), een vogel uit de familie van de Recurvirostrais net als de Europese kluut een steltloper.","De Amerikaanse kluut (Recurvirostra americana), een vogel uit de familie van de Recurvirostrais net als de Europese kluut een steltloper.","summarize: De american kluut (Recurvirostra americana), een vogel uit de familie van de Recurvirostrais net als de european kluut een steltloper.-"
Wegingscurves_A_en_C,"Een geluidsmeter met een ""vlakke"" respons zal de sterkte van geluid met lage toonhoogte (bijvoorbeeld 100 Hz) even hard meten als het geluid met hoge toonhoogte (bijvoorbeeld 1000 Hz). Voor het menselijk oor klinkt die lage toon echter zachter. Het trommelvlies samen met hamer, stijgbeugel en het ronde venster gedragen zich als een mechanisch filter met een bepaalde frequentieband. De ""-3 dB"" frequenties van dit filter bedragen 500 Hz aan de lage kant, en 8000 Hz aan de hoge kant. (-3 dB betekent dat het waargenomen geluidsvermogen bij deze frequenties is gehalveerd) Daarom wordt vaak bij geluidsmetingen een elektronisch filter gebruikt dat net zo verzwakt als het menselijk oor. Geluid dat is gemeten met een A-filter wordt uitgedrukt in dB(A). Op te merken is dat de menselijk ervaring van "" luidheid"" ten opzichte van frequentie niet evenredig is met de sterkte van het geluid. Als het geluid erg hard is (100 dB of meer), dan is de ervaring van de ""luidheid"" constanter over het hoorbare frequentiegebied (het filter is dan vlakker). Dan kunnen de ""B"" en de ""C"" weging gebruikt worden. In de praktijk worden deze wegingen echter maar weinig gebruikt. De meest exacte weging, maar dan ook erg complex, is de phon. Wegingscurves:","Een geluidsmeter met een \""vlakke\"" respons zal de sterkte van geluid met lage toonhoogte (bijvoorbeeld 100 Hz) even hard meten als het geluid met hoge toonhoogte (bijvoorbeeld 1000 Hz). Voor het menselijk oor klinkt die lage toon echter zachter. Het trommelvlies samen met hamer, stijgbeugel en het ronde venster gedragen zich als een mechanisch filter met een bepaalde frequentieband. De \""-3 dB\"" frequenties van dit filter bedragen 500 Hz aan de lage kant, en 8000 Hz aan de hoge kant. (-3 dB betekent dat het waargenomen geluidsvermogen bij deze frequenties is gehalveerd) Daarom wordt vaak bij geluidsmetingen een elektronisch filter gebruikt dat net zo verzwakt als het menselijk oor.","summarize: Un sondaj cu un ""nivel"" de rezonanţă va avea o rezonanţă a zgomotului cu o tonă joasă (precum 100 Hz) chiar mai puternică decât a zgomotului cu o tonă joasă (precum 1000 Hz). Pentru urechea umană sună această tonă joasă într-adevăr mai tare. Trompetele împreună cu hamerul, bârnaşul şi vitrinele orizontale se comportă"
Loggia,"Een loggia is een open ruimte of galerij, door zuilen of pilaren gedragen. De loggia is soms voorzien van een borstwering of balustrade. De loggia kan zowel in een gebouw zijn opgenomen als er los van staan. Een moderne variant op de inpandige versie komt men nog vaak tegen: een balkon dat binnen het (schuine) dakvlak valt wordt ook loggia genoemd. De loggia was sterk in de mode in de Renaissance. In het bijzonder in Florence, Italië is de loggia veel toegepast, vaak op hoeken van huizen of op de bovenste verdieping, direct onder het dak. Een beroemd voorbeeld is de Loggia dei Lanzi.","Een loggia is een open ruimte of galerij, vroeger door zuilen of pilaren gedragen. De loggia is soms voorzien van een borstwering of balustrade. De loggia kan zowel in een gebouw zijn opgenomen als er los van staan. Een moderne variant op de inpandige versie komt men nog vaak tegen: een balkon dat binnen het (schuine) dakvlak valt, wordt ook loggia genoemd. De loggia was sterk in de mode in de renaissance. In het bijzonder in Florence, Italië is de loggia veel toegepast, vaak op hoeken van huizen of op de bovenste verdieping, direct onder het dak. Een beroemd voorbeeld is de Loggia dei Lanzi.","summarize: O loggia este o sală deschisă de galerie, purtată de zuile de pilare. Loggia este uneori echipată cu o acoperişă de balustraţie. Loggia poate fi înregistrată atât într-un gebouw, cât şi în pierdere. O variantă modernă la versiunea inpandige este întâlnită frecvent: un balcon care dărâmă pe el (şuncă) acoperişul se numeşte şi loggia."
Provincies_van_Nederland,Fout: de afbeelding is beschadigd of bestaat niet De Nederlandse provincies vormen de regionale bestuurslaag tussen de rijksoverheid en de Nederlandse gemeenten. Het Europese deel van Nederland is verdeeld in twaalf provincies.,"De Nederlandse provincies of provinciën vormen de bestuurslaag tussen de rijksoverheid en de Nederlandse gemeenten. Het Europese deel van Nederland is verdeeld in twaalf provincies die elk hun eigen volksvertegenwoordiging en bestuur hebben. Deze provincies zijn weer onderverdeeld in 352 gemeenten. De provincies hebben specifieke bevoegdheden en taken op een aantal onderwerpen, zoals ruimtelijke ordening, milieubescherming en cultuur. Daarnaast houden ze toezicht op de gemeenten en spelen ze op veel gebieden een coördinerende rol in samenwerking met gemeenten, andere instanties en particuliere organisaties.",summarize: Fout: de afbeelding is beschadigd of bestaat niet De Nederlandse provincies vormen de bestuurslaag regionale între de rijksoverheid şi de gemeenten Nederlandse. Het European deel van Nederland este împărţit în 12 provincii.
334_v.Chr.,Het jaar 334 v.Chr. is een jaartal in de 4e eeuw v.Chr. volgens de christelijke jaartelling.,Het jaar 334 v.Chr. is een jaartal in de 4e eeuw v.Chr. volgens de christelijke jaartelling.,summarize: Het year 334 v.Chr. este eenyeartal in de 4e eeuw v.Chr. volgens de christelijke Yeartelling.----(Anuarele creştine)
Rotterdams_Conservatorium,"Het Rotterdams Conservatorium is een van de 9 conservatoria in Nederland. Het heeft een internationale reputatie vanwege de unieke combinatie van vele mogelijke studierichtingen, met name op het gebied van wereldmuziek. Het is opgericht in 1930 en maakt tegenwoordig deel uit van Codarts, Hogeschool voor de Kunsten (samen met de Rotterdamse Dansacademie, Rotterdam Circus Arts en de Havo/vwo voor Muziek en Dans).","Het Rotterdams Conservatorium is een van de 9 conservatoria in Nederland. Het heeft een internationale reputatie vanwege de combinatie van vele mogelijke studierichtingen, met name op het gebied van wereldmuziek. Het is opgericht in 1930 en maakt tegenwoordig deel uit van Codarts, Hogeschool voor de Kunsten (samen met de Rotterdamse Dansacademie, Rotterdam Circus Arts en de Havo/vwo voor Muziek en Dans).","summarize: Conservatorul Rotterdam este una dintre cele 9 conservatoare din România. Are o reputaţie internaţională datorită combinaţiei unice a numeroaselor posibile discipline de studiu, cu numele în domeniul muzicii mondiale. Acesta a fost înfiinţat în 1930 şi face tegenwoordig parte din Codarts, Şcoala pentru Arte (în colaborare cu Academia de Dans din Rotterdam, Circus Arts din Rotterdam şi Havo/vwo pentru Muzică şi Dans)."
