url,abstract,short_abstract,BART_sum
Belfort_van_Aalst,"Het Schepenhuis van Aalst, zoals het nu bestaat is een gebouw uit de 15e eeuw en wordt ook wel het Belfort van Aalst of Oud-Schepenhuis genoemd. Het staat op de Grote Markt en bestaat uit drie delen, namelijk het schepenhuis zelf, het belfort en het gebiedshuisje (groot 0,038 hectare). Het oorspronkelijke huis werd in Leedse zandsteen gebouwd in 1225, dus in vroeg gotiek. Het onderste deel van de achtergevel is romaans (± 1230). Het Schepenhuis wordt beschouwd als oudst bewaarde in zijn soort in de Nederlanden, hoewel het verschillende malen verwoest en herbouwd is. Zo werd het gebouw in 1380 platgebrand tijdens een Gentse opstand onder leiding van Lodewijk van Male. Tot in 1650 had het Schepenhuis ook een altaar, waar dagelijks de mis werd gelezen. Het vooruitspringend laatgotisch Gebiedshuisje (1474) werd in 1543 afgebroken en herbouwd. Heeft bovenaan vijf beelden uit de 19e eeuw: keizer Karel, Dirk van Aalst, de Latijnse dichters Jan en Korneel de Schrijver en de schilder Pieter Coecke van Aelst. In het gebiedshuisje werden door de baljuw of de stadhouder wetten afgekondigd. Het belfort werd pas in 1460 gebouwd met daarin een beiaard. Op de voorzijde staan twee beelden die de graven van Vlaanderen en van Aalst voorstellen. Daartussen hangt een zonnewijzer uit 1600.Op 7 juli 1879 brandde een gedeelte van het gebouw opnieuw af tijdens een vuurwerk. De voorgevel, het fronton, het torentje en het belfort werden hersteld en de beiaardklokken werden hergoten en uitgebreid van 38 naar 52. De nog werkende beiaard herinnert elk kwartier aan de eeuwenoude aanwezigheid van het belfort op de Grote Markt. De neogotische cijfers van het uurwerk op de toren werden in de jaren 1960 vervangen door een wijzerplaat met halve bollen. De Aalstenaars noemden van toen af het belfort ""de tettentoeren"", verwijzend naar de gelijkenis tussen de klok en borsten. In de nissen, boven de leuze (1555) Nec spe, nec metu (noch door hoop, noch door vrees), bevinden zich de beelden van een krijger en een poorter, symbolen van de macht en de vrijheid van het oude Aalst.Het belfort staat als onderdeel van de belforten in België en Frankrijk op de lijst van het UNESCO-wereldcultuurerfgoed. Onder het gebouw werden kelders aangelegd die als folterkamers gebruikt werden. Hier werd de bende van Jan de Lichte berecht.Dit unieke complex kreeg een hedendaagse culturele bestemming, als vergaderruimte of tentoonstellingsruimte. De gemeenteraadszittingen vinden er sedert de jaren 1980 opnieuw plaats.","Het Schepenhuis van Aalst, zoals het nu bestaat is een gebouw uit de 15e eeuw en wordt ook wel het Belfort van Aalst of Oud-Schepenhuis genoemd. Het staat op de Grote Markt en bestaat uit drie delen, namelijk het schepenhuis zelf, het belfort en het gebiedshuisje (groot 0,038 hectare).","summarize: Casa Schepen din Aalst, aşa cum există în prezent, este un clădire din secolul al XV-lea şi este cunoscută drept Belfortul din Aalst al Oud-Schepenhuis. Aceasta se află pe piaţa mare şi este formată din trei părţi, respectiv belfortul propriu-zis, belfortul şi clădirea zonei (mare de 0,38 hectare). Casa originală a fost construită"
Hoenkoop,"Hoenkoop is een voormalige gemeente en buurtschap in de Nederlandse provincie Utrecht en maakt sinds 1 september 1970 deel uit van de gemeente Oudewater en bevindt zich tussen Haastrecht, Oudewater en Polsbroek.","Hoenkoop is een voormalige gemeente en buurtschap in de Nederlandse provincie Utrecht en maakt sinds 1 september 1970 deel uit van de gemeente Oudewater en bevindt zich tussen Haastrecht, Oudewater en Polsbroek. Hoenkoop heeft de postcode van Oudewater.","summarize: Hoenkoop este un voormalige gemeente şi buurtschap în provincia olandeză Utrecht şi maakt sinds 1 septembrie 1970 deel uit van de gemeente Oudewater şi bevindt zich între Haastrecht, Oudewater şi Polsbroek."
Cavalerie,"Cavalerie,  ruiterij  of ruitervolk/paardenvolk is van oudsher de naam voor de militaire eenheid die zich te paard voortbewoog en te paard vocht. Dit in tegenstelling tot de infanterie die te voet vecht en zich te voet verplaatst. De dragonder is een tussenvorm (vecht te voet, verplaatst zich te paard). Het begrip cavalerie staat binnen de krijgsmacht tegenwoordig voor eenheden met gepantserde voertuigen. Er wordt onderscheid gemaakt naar zware cavalerie, lichte cavalerie en gepantserde cavalerie. Voor gewapende eenheden op een kameel bestaat in Nederland geen speciale cavalerieterm; deze worden net als burgers op een kameel aangeduid als kameelruiters.","Cavalerie, ruiterij of ruitervolk/paardenvolk is van oudsher de naam voor de militaire eenheid die zich te paard voortbewoog en te paard vocht. Dit in tegenstelling tot de infanterie die te voet vecht en zich te voet verplaatst. De dragonder is een tussenvorm (vecht te voet, verplaatst zich te paard). \n* Basjkieren \n* Hajdú-krijger te paard \n* Strijd bij Mohács, 1526","summarize: Cavaleria, feritoria porcinelor/porcinelor este de la vechime denumită pentru anevoia militară care se învârte te paard voortbewoog şi te paard vocht, spre deosebire de infanteria care se învârte te picior şi se învârte te picior. Dragonerul este o formă întreagă (se învârte te picior, se învârte"
2_april,2 april is de 92ste dag van het jaar (93ste in een schrikkeljaar) in de gregoriaanse kalender. Hierna volgen nog 273 dagen tot het einde van het jaar.,2 april is de 92ste dag van het jaar (93ste in een schrikkeljaar) in de gregoriaanse kalender. Hierna volgen nog 273 dagen tot het einde van het jaar.,summarize: 2 aprilie este cea de-a 92-a zi a anului (cea de-a 93-a zi a unui schrikkel an) din calendarul gregorian. Hierna volgen încă 273 de zile până la sfârşitul anului.
Perfect_getal,"Een perfect getal of volmaakt getal is een positief natuurlijk getal dat gelijk is aan de som van zijn echte delers (dus buiten zichzelf, 1 wordt als echte deler meegerekend). In formulevorm: als s(n) de som is van alle delers van n, met uitzondering van n zelf, dan noemen we n een perfect getal als geldt s(n) = n. De oude Grieken kenden alleen de eerste vier perfecte getallen.Een alternatieve definitie is als volgt te geven. Met σ(n) wordt aangeduid de som van alle positieve delers van n, inclusief 1 en n zelf. Een getal n is perfect als σ(n) = 2n.","Een perfect getal of volmaakt getal is een positief natuurlijk getal dat gelijk is aan de som van zijn echte delers (niet het getal zelf; 1 is een echte deler). \n* Is de som van alle echte delers van , dan is een perfect getal als . \n* Is de som van alle positieve delers van (dus inclusief 1 en zelf), dan is perfect als . De Oude Grieken kenden alleen de eerste vier perfecte getallen (zie de tabel). Het vijfde perfecte getal is .","summarize: Un kilogram perfect de făină este un kilogram pozitiv natural, dat gelijk este aan de som van his echte delers (dus buiten zichzelf, 1 wordt als echte deler meegerekend). În formuleform: ca s(n) somul este din toate delers van n, cu excepţia n zelf, atunci numim n een perfect getal ca geldt s(n) = n. De vechea grecoaică kenden alleen de prima patru perfecte"
Ontslag_van_alle_rechtsvervolging,"Ontslag van alle rechtsvervolging (ovar) betekent in het strafrecht dat de rechter besluit dat een verdachte niet veroordeeld kan worden, hoewel het ten laste gelegde strafbare feit wél bewezen is. Dit is dus iets anders dan vrijspraak, waarbij het ten laste gelegde feit níet bewezen is. Deze juridische nuance zal vanuit het oogpunt van de verdachte doorgaans weinig uitmaken: de strafvervolging is afgelopen en hij hoeft, omdat een inhoudelijke vraag is beantwoord, geen nieuwe vervolging te vrezen voor dit feit op grond van het ne bis in idem beginsel. Ontslag van alle rechtsvervolging gebeurt als de verdachte het ten laste gelegde feit wel gepleegd heeft, maar:Voorbeelden:Ontslag van alle rechtsvervolging kan ook toegepast worden als de rechter concludeert dat het gepleegde feit niet overeenkomt met een wettelijk omschrijving van enig strafbaar feit. Bijvoorbeeld: Verder kan ontslag van alle rechtsvervolging toegepast worden als de rechter concludeert dat het gepleegde feit wel volgens nationale wetgeving overeenkomt met een wettelijk omschrijving van enig strafbaar feit, echter op grond van supranationale wetgeving, bijvoorbeeld Europese, niet strafbaar is.Bijvoorbeeld:","Ontslag van alle rechtsvervolging (ovar) is een materiële einduitspraak van de rechter in het strafrecht. Bij ontslag van rechtsvervolging acht de rechter het aan de verdachte ten laste gelegde feit wel bewezen, maar de bewezenverklaring levert geen strafbaar feit op of er is een omstandigheid die de strafbaarheid van de dader uitsluit. Het verschilt van een vrijspraak, doordat daar het ten laste gelegde feit niet bewezen verklaard wordt. Het resultaat effect voor de verdachte is grotendeels gelijk doordat de strafvervolging eindigt zonder strafoplegging. Doordat ontslag van alle rechtsvervolging een einduitspraak is, kan de verdachte nadat het vonnis onherroepelijk is geworden op basis van het ne bis in idem-beginsel niet opnieuw voor hetzelfde feit vervolgd worden.","summarize: Suspendarea de la urmărirea judiciară (ovar) înseamnă în dreptul penal că judecătorul decide că un delict nu poate fi judecat, deşi faptul delict comis în baza sentinţei penale a zecea nu a fost încălcat. Acest lucru este, prin urmare, ceva diferit de libertate, în condiţiile în care faptul delict comis în baza sentinţei a zecea nu a fost încălcat"
Connotatie,"De connotatie ('bijklank, ondertoon, bijbetekenis, gevoelswaarde') van een woord of kleine woordgroep is de ermee verbonden voorstelling (vooronderstelling), vaak van emotionele aard, buiten de eigenlijke betekenis van het woord ofwel denotatie. Het woord connotatie is etymologisch af te leiden als het Latijnse connotatio, met het prefix con- (met, tezamen) en notatio (optekening). Het woord connotatie is een taalkundig begrip. In het dagelijks taalgebruik worden meestal de termen gevoelswaarde of associatie gebruikt. Elke letter, elk woord dat geschreven, uitgesproken en gedacht is, heeft een emotionele aard en betekenis, die buiten de directe betekenis van het woord ligt. De filosofische vraag rijst dan: Wat is de eigenlijke betekenis van een teken, woord, begrip, enzovoort? Hoewel connotatie en denotatie twee verschillende begrippen zijn, kunnen ze niet los van elkaar worden gezien. Bijvoorbeeld: de denotatie van het woord minderheid is ""een groep personen die minder dan de helft van het totaal aantal personen vormt"". Het woord minderheid heeft daarnaast echter verscheidene (vooral negatieve) connotaties, want het wordt veelal gebruikt in pregnante zin om te verwijzen naar buitenstaanders en/of een onderdrukte groep (in het bijzonder een etnisch-culturele minderheid). Connotatie is wat  equivalentie onderscheidt van synonymie. Twee woorden binnen dezelfde taal zijn elkaars synoniem als ze exact dezelfde denotatie hebben, terwijl de connotatie kan verschillen. De woorden ros en knol zijn beide synoniemen van paard, maar met verschillende connotaties. Hebben twee of meer synoniemen bovendien dezelfde connotatie, dan zijn het tevens elkaars equivalenten. Het verschil in gebruik hangt voornamelijk af van de schrijfstijl en het register; zo is bijvoorbeeld verloskundige een wat eigentijdser woord dan vroedvrouw, en heeft daardoor een iets andere connotatie. Een woord heeft vaak verschillende connotaties bij één denotatie.","De connotatie ('bijklank, ondertoon, bijbetekenis, gevoelswaarde') van een woord of kleine woordgroep is de ermee verbonden voorstelling (de denotatie) die vaak van emotionele aard is, boven op de eigenlijke betekenis van het woord.","summarize: Conotaţia ('bijklank, subton, subbetekenis, sentimente') a unui cuvânt dintr-un grup mic de cuvinte este reprezentarea asociată cu acesta (conotaţie), adesea de natură emoţională, în afara înţelesului propriu-zis al cuvântului doi denotaţie. Cuvântul conotaţie este etymologic denumit Latijnse conotaţie, cu prefixul con- (met"
Zijdevlinder,"De zijdevlinder (Bombyx mori) is een vlinder uit de familie van de echte spinners (Bombycidae). Deze soort is vooral bekend vanwege de zijderups, die zijde spint, en is een van de weinige insecten, naast de honingbij en de cochenilleluis, die om zijn product (zijde) gekweekt wordt. Daarnaast worden de rupsen van de zijdevlinder ook gekweekt om te consumeren.","De zijdevlinder of zijderups (Bombyx mori) is een vlinder uit de familie van de echte spinners (Bombycidae). Het is een van de bekendste en meest gekweekte insecten ter wereld. De vlinder wordt vooral gekweekt vanwege de larve die een cocon spint van een enkele draad. De draad is zeer stevig en wordt gebruikt voor de productie van zijde. De zijdevlinder is een van de weinige insecten die op grote schaal om hun product gekweekt worden, naast de honingbij en de cochenilleluis.","summarize: De zijdevlinder (Bombyx mori) este o vlinder din familia spinners autentici (Bombycidae). Această specie este cunoscută mai ales datorită zijderups, spintei de zijde, şi este una din puţinele insecte, naast de honingbij şi cochenilleluis, care este tăiată pentru a-şi consuma produsul (zijde). Totodată, rupsele de zijdevlinder sunt tăiate şi pentru a-"
Assassijnen,"De Assassijnen vormden een ismaëlitische sekte die aan het eind van de elfde eeuw werd geleid door Hasan al-Sabah. Ze worden veelal als de sekte der nizari's aangeduid. Ze waren met name vertegenwoordigd in (het huidige) Syrië en Iran. In Europa werden ze voor het eerst beschreven door Marco Polo.De stichter van de Assassijnen, Hasan al-Sabbah, was een Perzische sjiiet die in 1078 te Caïro aanhanger en propagandist werd van het bewind der Fatimiden. Hij zou zijn volgelingen hasjiesj toedienen om ze een blik in het paradijselijke hiernamaals te gunnen en ze aldus te motiveren tot de deelname aan oorlogen en het plegen van aanslagen. Assassijn wordt wel verondersteld een verbastering te zijn van hashshashin, dat betekent: zij die zich met hasjiesj bedwelmen. Oorspronkelijk gebruikte hun tegenstanders dit woord om de leden van deze sekte te beledigen. De Engelse en Franse woorden assassin en assassinat (""assassination""), die respectievelijk (sluip)moordenaar en (sluip)moord betekenen, zijn (al in de middeleeuwen) ontleend aan de naam der Assassijnen. Er wordt echter beweerd dat de waarheid achter deze woorden er heel anders uitziet, in teruggevonden documenten afkomstig van Alamoet staat dat Hassan-i Sabbah zijn volgelingen graag aansprak met Asasiyun, wat betekent ""zij die trouw zijn aan de Asās"", wat op zijn beurt betekent ""Oprichting van het geloof"". Dit woord werd mogelijk verkeerd begrepen door reizigers en vervormd tot hasjiesj. Tegen het einde van de 11e eeuw was de vesting Alamoet het hoofdkwartier van deze subversieve, terroristische beweging. De Assassijnen verzetten zich niet alleen met geweld en verraad tegen de kruisvaarders in Palestina maar ook tegen vele islamitische heersers. De Mongoolse veroveraar Hoelagoe maakte in 1256 een einde aan de activiteit van de sekte in Perzië. De mamelukken-sultan Baibars maakte in 1273 een einde aan hun politiek bestaan in Syrië. Onder verschillende benamingen hebben zich tot in onze tijd aanhangers van deze Ismaëlische leer gehandhaafd, onder andere in Pakistan en India de zogenaamde Chodja's onder de Aga Khan.",De Assassijnen vormden een ismaëlitische sekte die aan het eind van de elfde eeuw werd geleid door Hassan-i Sabbah. Ze worden veelal als de sekte der nizari's aangeduid. Ze waren met name vertegenwoordigd in (het huidige) Syrië en Iran. In Europa werden ze voor het eerst beschreven door Marco Polo.,"summarize: De Assassijni au format un sekte ismaëlitic care la sfârşitul secolului al optulea a fost condus de Hasan al-Sabah. Mulţi dintre ei au fost învestiţi cu numele mişcării sekte der nizari, fiind reprezentaţi în (actuala) Siria şi Iran, iar în Europa au fost descrişi pentru prima dată de Marco Polo. Conducătorul de Assassijni, Hasan al"
Groenwoudt,"Groenwoudt was een Nederlands supermarkt-concern. De eerste supermarkt werd in 1927 geopend in Bussum door Willem Groenwoudt, aan de Landstraat. Later volgde een filiaal in Zeist. Groenwoudt begon ook met een aangrenzende slijterij, Curio Cave genoemd. Na de pensionering van Willem Groenwoudt ontwikkelde zijn schoonzoon, J.C de Rijcke genaamd, de onderneming tot een grootwinkelbedrijf met meer dan 1000 filialen in Nederland. De groei in zijn tijd kwam met name tot stand door de acquisitie van vele regionale ketens zoals De Ru, Minten, Beerkens, De Witte Prijzen Hal, Bingo Supermarkten, Weltevreden supermarkten. In 1997 kocht Groenwoudt de Nieuwe Weme, een supermarktketen in Noord Nederland die was uitgegroeid door de overname van onder meer Spijkerman Supermarkten, Komas Supermarkten en Dreize supermarkten.In 1999 werd Lekker & Laag, een ongekend succesvolle supermarkt aan de Broekhovenseweg in Tilburg, overgenomen van het echtpaar Jan en Anita Meurs met de bedoeling dit systeem in de grote winkels van Groenwoudt te gaan toepassen. Behalve actief in de levensmiddelendistributie, nam Groenwoudt begin jaren zeventig ook Evora (een bazar in Utrecht) over en legde daarmee de basis voor de discount drogisterijformule Kruidvat. Er volgde een spectaculaire uitbreiding van het aantal vestigingen en met de latere overname van de keten Trekpleister voordeeldrogisterijen (ruim 200 winkels), tot dan van De Boer Supermarkten, werd zij in deze sector onbetwist marktleider. Daarnaast voltrok zich een succesvolle opstart van Kruidvat in België, de overname van de parfumerieketen Ici Paris XL en de joint venture met Rossmann drogisterijen in Polen, Tsjechië en Hongarije. J.C. de Rijcke overleed in 1997. In 2000 werden de supermarkten van de Groenwoudt-Groep verkocht aan Laurus. De supermarkten werden in 2000 nagenoeg allemaal omgebouwd tot Konmar. De nieuwe formule van Konmar was geen succes en de meeste winkels werden omgebouwd tot Super de Boer of Edah. Ook deze formules zijn inmiddels uit het straatbeeld verdwenen.",Groenwoudt was een Nederlands supermarkt-concern.,"summarize: Groenwoudt a fost un supermarket românesc. Prima supermarket a fost deschisă în 1927 la Bussum de Willem Groenwoudt, pe strada Landstraat. Mai târziu a fost deschisă o filială în Zeist. Groenwoudt a început şi cu o nouă formulă la graniţa cu Konmar, numită Curio Cave. Odată cu pensionarea lui Willem Groenwoudt, toate supermarketurile au fost om"
